,wikidata,bathwateridentifier,status,eionet,euType,euMotive,NotEuMotive,link,WD
1503,Q106707703,SE0A21484000000569,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000569,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000569'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707703'>link WD</a>
1504,Q106707700,SE0A21484000000566,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000566,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000566'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707700'>link WD</a>
1505,Q106707704,SE0A21484000000570,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000570,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000570'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707704'>link WD</a>
1508,Q106707706,SE0A21484000000572,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000572,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000572'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707706'>link WD</a>
1509,Q106707710,SE0A21484000000580,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000580,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000580'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707710'>link WD</a>
1510,Q106707708,SE0A21484000000578,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000578,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000578'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707708'>link WD</a>
1511,Q106707712,SE0A21485000000582,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000582,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000582'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707712'>link WD</a>
1512,Q106707714,SE0A21485000000587,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000587,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000587'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707714'>link WD</a>
1513,Q106707709,SE0A21484000000579,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000579,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000579'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707709'>link WD</a>
1514,Q106707713,SE0A21485000000586,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000586,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000586'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707713'>link WD</a>
1516,Q106707711,SE0A21484000000581,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000581,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21484000000581'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707711'>link WD</a>
1520,Q106707722,SE0A11382000000610,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000610,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000610'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707722'>link WD</a>
1521,Q106707720,SE0A21485000000605,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000605,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21485000000605'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707720'>link WD</a>
1523,Q106707724,SE0A11382000000611,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000611,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000611'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707724'>link WD</a>
1525,Q106707727,SE0A11382000000616,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000616,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000616'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707727'>link WD</a>
1526,Q106707726,SE0A11382000000615,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000615,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000000615'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707726'>link WD</a>
1527,Q106707728,SE0A11383000000617,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000617,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000617'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707728'>link WD</a>
1528,Q106707734,SE0A11383000000625,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000625,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000625'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707734'>link WD</a>
1529,Q106707731,SE0A11383000000620,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000620,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000620'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707731'>link WD</a>
1530,Q106707738,SE0A11383000000630,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000630,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000630'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707738'>link WD</a>
1533,Q106707732,SE0A11383000000623,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000623,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11383000000623'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707732'>link WD</a>
1547,Q106707757,SE0A21419000000651,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000651,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000651'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707757'>link WD</a>
1549,Q106707755,SE0A21419000000649,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000649,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000649'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707755'>link WD</a>
1550,Q106707758,SE0A21419000000652,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000652,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000652'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707758'>link WD</a>
1551,Q106707762,SE0A21419000000656,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000656,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000656'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707762'>link WD</a>
1552,Q106707760,SE0A21419000000654,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000654,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000654'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707760'>link WD</a>
1553,Q106707761,SE0A21419000000655,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000655,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000655'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707761'>link WD</a>
1558,Q106707763,SE0A21419000000657,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000657,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21419000000657'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707763'>link WD</a>
1560,Q106707771,SE0441290000000666,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000666,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000666'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707771'>link WD</a>
1561,Q106707772,SE0441290000000667,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000667,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000667'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707772'>link WD</a>
1563,Q106707775,SE0441290000000671,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000671,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000671'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707775'>link WD</a>
1565,Q106707773,SE0441290000000669,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000669,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000669'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707773'>link WD</a>
1566,Q106707774,SE0441290000000670,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000670,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000670'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707774'>link WD</a>
1567,Q106707776,SE0441290000000672,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000672,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000672'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707776'>link WD</a>
1570,Q106707778,SE0441290000000674,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000674,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000000674'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707778'>link WD</a>
1574,Q106707795,SE0920767000000688,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000688,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000688'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707795'>link WD</a>
1575,Q106707798,SE0920767000000690,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000690,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000690'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707798'>link WD</a>
1576,Q106707794,SE0920767000000684,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000684,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000684'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707794'>link WD</a>
1577,Q106707796,SE0920767000000689,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000689,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000689'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707796'>link WD</a>
1580,Q106707800,SE0920767000000692,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000692,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000692'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707800'>link WD</a>
1582,Q106707799,SE0920767000000691,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000691,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920767000000691'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707799'>link WD</a>
1587,Q106707809,SE0A21462000000729,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21462000000729,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21462000000729'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707809'>link WD</a>
1588,Q106707808,SE0A21462000000726,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21462000000726,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21462000000726'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707808'>link WD</a>
1589,Q106707810,SE0A21462000000730,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21462000000730,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21462000000730'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707810'>link WD</a>
1590,Q106707811,SE0930862000000731,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000731,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000731'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707811'>link WD</a>
1591,Q106707827,SE0930862000000734,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000734,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000734'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707827'>link WD</a>
1592,Q106707828,SE0930862000000735,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000735,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000735'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707828'>link WD</a>
1595,Q106707829,SE0930862000000736,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000736,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930862000000736'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707829'>link WD</a>
1596,Q106707838,SE0220482000000747,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000747,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000747'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707838'>link WD</a>
1597,Q106707836,SE0220482000000745,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000745,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000745'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707836'>link WD</a>
1598,Q106707837,SE0220482000000746,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000746,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000746'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707837'>link WD</a>
1599,Q106707842,SE0220482000000751,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000751,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220482000000751'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106707842'>link WD</a>
1601,Q106709527,SE0632183000002927,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002927,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002927'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709527'>link WD</a>
1604,Q106709534,SE0632183000002932,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002932,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002932'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709534'>link WD</a>
1605,Q106709532,SE0632183000002930,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002930,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632183000002930'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709532'>link WD</a>
1606,Q106709536,SE0622080000002933,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002933,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002933'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709536'>link WD</a>
1607,Q106709542,SE0622080000002936,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002936,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002936'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709542'>link WD</a>
1608,Q106709540,SE0622080000002935,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002935,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002935'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709540'>link WD</a>
1609,Q106709551,SE0622080000002937,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002937,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002937'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709551'>link WD</a>
1610,Q106709555,SE0622080000002940,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002940,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002940'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709555'>link WD</a>
1612,Q106709559,SE0622080000002942,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002942,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002942'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709559'>link WD</a>
1614,Q106709561,SE0622080000002943,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002943,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002943'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709561'>link WD</a>
1615,Q106709562,SE0622080000002944,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002944,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622080000002944'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709562'>link WD</a>
1616,Q106709570,SE0622031000002954,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002954,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002954'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709570'>link WD</a>
1617,Q106709567,SE0622031000002952,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002952,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002952'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709567'>link WD</a>
1618,Q106709564,SE0622031000002951,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002951,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002951'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709564'>link WD</a>
1620,Q106709573,SE0622031000002964,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002964,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002964'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709573'>link WD</a>
1621,Q106709575,SE0622031000002966,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002966,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002966'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709575'>link WD</a>
1622,Q106709577,SE0622031000002972,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002972,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002972'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709577'>link WD</a>
1623,Q106709684,SE0622031000002974,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002974,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622031000002974'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709684'>link WD</a>
1624,Q106709691,SE0632181000002977,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002977,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002977'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709691'>link WD</a>
1627,Q106709693,SE0632181000002978,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002978,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002978'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709693'>link WD</a>
1630,Q106709695,SE0632181000002982,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002982,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002982'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709695'>link WD</a>
1631,Q106709702,SE0632181000002989,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002989,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632181000002989'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709702'>link WD</a>
1632,Q106709704,SE0632184000002991,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000002991,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000002991'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709704'>link WD</a>
